model,pretest,map_id,battle,map,outcome,reason,triggered,trigger_turn,target,launch_turn,launch_count,result_turn,first_attack_result,engaged,failed_waves,cf_start_bases_a,cf_start_bases_b,cf_final_bases_a,cf_final_bases_b,cf_relation,cf_unclaimed,cf_built_a,cf_built_b
110193,25,1558,202629,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-202629\tc-1-1558-vs-640.log,W,"200 days elapsed, HQ hp 25 vs 20",1,18,45,,,20,NO_LAUNCH_RELEASED,,,2,2,6,6,TIED,3,T24:R2 T34:R12 T42:R30 T46:R13,T24:R78 T34:R88 T42:R60 T46:R77
110193,25,1558,203411,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-203411\tc-1-1558-vs-978.log,W,B's HQ destroyed on day 185,1,6,25,12,5,36,SUCCESS,0,0,1,1,4,5,BEHIND,0,T6:R18 T18:R3 T26:R19,T6:R25 T18:R47 T29:R32 T34:R31
110193,25,1414,204592,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-204592\tc-1-1414-vs-1558.log,D,"200 days elapsed, HQ hp tied at 10 -> draw",1,6,42,11,4,22,FAILURE_RELEASED,,,1,1,7,6,AHEAD,0,T6:R30 T18:R8 T26:R16 T35:R24 T39:R22 T46:R36,T6:R42 T22:R64 T28:R50 T37:R48 T41:R56
110193,25,97,205771,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-205771\tc-1-97-vs-1558.log,W,"200 days elapsed, HQ hp 20 vs 15",1,18,37,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,7,7,TIED,1,T24:R4 T34:R20 T42:R10 T45:R24 T56:R33,T24:R54 T34:R70 T42:R64 T45:R50 T56:R41
110193,25,697,206165,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-206165\tc-1-697-vs-1558.log,W,"200 days elapsed, HQ hp 20 vs 15",1,18,47,,,31,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T25:R2 T35:R36 T44:R14 T46:R15 T56:R32 T58:R46,T25:R92 T35:R58 T44:R62 T46:R79 T56:R80 T58:R48
110193,25,1558,206561,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-206561\tc-1-1558-vs-336.log,W,B's HQ destroyed on day 190,1,6,37,12,5,36,SUCCESS,0,0,1,1,7,8,BEHIND,0,T6:R25 T18:R6 T29:R18 T34:R12 T42:R22 T45:R34,T6:R37 T22:R49 T28:R52 T37:R68 T41:R56 T47:R62 T52:R40
110193,25,474,206953,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-206953\tc-1-474-vs-1558.log,W,B's HQ destroyed on day 132,1,6,28,14,3,33,SUCCESS,0,0,1,1,4,4,TIED,1,T15:R18 T30:R20 T35:R24,T15:R38 T30:R32 T35:R36
110193,25,696,207354,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-207354\tc-1-696-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,38,20,5,39,SUCCESS,0,0,1,1,6,6,TIED,1,T15:R8 T28:R10 T38:R15 T46:R22 T49:R26,T15:R50 T28:R54 T38:R61 T46:R66 T49:R68
110193,26,1558,211228,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-211228\tc-1-1558-vs-586.log,W,"200 days elapsed, HQ hp 30 vs 20",1,7,42,16,3,36,SUCCESS,0,0,1,1,8,8,TIED,1,T15:R7 T28:R11 T38:R15 T46:R16 T49:R23 T59:R29 T61:R39,T15:R69 T28:R73 T38:R77 T46:R68 T49:R55 T59:R61 T61:R45
110193,26,1558,216395,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-216395\tc-1-1558-vs-1566.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,18,50,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T24:R5 T34:R12 T42:R28 T45:R43 T56:R32 T58:R33,T24:R88 T34:R95 T42:R72 T45:R57 T56:R68 T58:R67
110193,26,388,217988,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-217988\tc-1-388-vs-1558.log,W,B's HQ destroyed on day 163,1,6,30,8,2,17,FAILURE_RELEASED,,,1,1,3,3,TIED,5,T15:R22 T29:R9,T15:R38 T29:R51
110193,27,1558,220686,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-220686\tc-1-1558-vs-1406.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,34,12,5,36,SUCCESS,0,0,1,1,5,6,BEHIND,0,T6:R32 T18:R3 T26:R9 T33:R10,T6:R34 T18:R59 T29:R58 T34:R36 T40:R65
110193,27,1237,226381,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-226381\tc-1-1237-vs-1558.log,W,B's HQ destroyed on day 176,1,6,45,11,4,33,SUCCESS,0,0,1,1,7,7,TIED,1,T6:R33 T18:R5 T26:R18 T35:R26 T39:R24 T47:R29,T6:R45 T18:R54 T26:R52 T35:R73 T39:R60 T47:R49
110193,27,1558,226791,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-226791\tc-1-1558-vs-25.log,W,"200 days elapsed, HQ hp 30 vs 25",1,18,47,,,20,NO_LAUNCH_RELEASED,,,2,2,7,7,TIED,1,T26:R25 T36:R30 T40:R9 T51:R48 T54:R63,T26:R64 T36:R69 T40:R46 T51:R85 T54:R31
110193,27,1558,228422,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-228422\tc-1-1558-vs-146.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,30,20,5,39,SUCCESS,0,0,1,1,5,5,TIED,1,T15:R15 T28:R16 T38:R19 T47:R34,T15:R41 T28:R44 T38:R45 T47:R26
110193,28,1558,229667,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-229667\tc-1-1558-vs-143.log,W,"200 days elapsed, HQ hp 25 vs 20",1,18,54,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,7,7,TIED,3,T24:R5 T35:R36 T39:R20 T51:R26 T53:R50,T24:R103 T35:R72 T39:R82 T51:R88 T53:R58
110193,28,1558,231759,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-231759\tc-1-1558-vs-453.log,W,"200 days elapsed, HQ hp 25 vs 11",1,18,41,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,7,7,TIED,1,T24:R6 T36:R9 T39:R22 T51:R28 T52:R49,T24:R76 T36:R60 T39:R73 T51:R33 T52:R54
110193,28,1558,233427,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-233427\tc-1-1558-vs-176.log,W,B's HQ destroyed on day 180,1,6,40,12,5,36,SUCCESS,0,0,1,1,7,6,AHEAD,0,T6:R27 T18:R6 T26:R14 T33:R19 T42:R31 T44:R49,T6:R40 T18:R66 T26:R53 T35:R61 T39:R74
110193,28,1558,236755,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-236755\tc-1-1558-vs-1354.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,18,53,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T24:R7 T34:R8 T42:R17 T46:R29 T56:R33 T58:R65,T24:R98 T34:R99 T42:R89 T46:R73 T56:R77 T58:R41
110193,29,1558,237596,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-237596\tc-1-1558-vs-538.log,W,B's HQ destroyed on day 198,1,7,32,24,5,45,SUCCESS,0,0,1,1,5,5,TIED,1,T15:R2 T30:R16 T40:R18 T44:R19,T15:R62 T30:R46 T40:R48 T44:R45
110193,29,1558,238016,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-238016\tc-1-1558-vs-1041.log,W,B's HQ destroyed on day 156,1,6,46,11,4,33,SUCCESS,0,0,1,1,6,5,AHEAD,0,T6:R22 T18:R9 T26:R24 T35:R29 T39:R34,T6:R46 T18:R44 T29:R59 T34:R39
110193,29,1558,240129,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-240129\tc-1-1558-vs-787.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,35,12,5,36,SUCCESS,0,0,1,1,6,7,BEHIND,0,T6:R17 T18:R2 T26:R7 T35:R22 T39:R33,T6:R35 T18:R48 T29:R63 T34:R53 T40:R68 T47:R37
110193,29,1558,240541,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-240541\tc-1-1558-vs-614.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,19,52,,,31,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T26:R21 T37:R13 T40:R45 T53:R20 T56:R64 T57:R77,T26:R83 T37:R59 T40:R91 T53:R84 T56:R27 T57:R40
110193,29,1558,242221,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-242221\tc-1-1558-vs-141.log,W,B's HQ destroyed on day 185,1,6,42,12,5,34,SUCCESS,0,0,1,1,7,8,BEHIND,0,T6:R52 T18:R1 T26:R8 T35:R34 T39:R9 T46:R26,T6:R42 T18:R76 T26:R50 T33:R83 T43:R58 T46:R75 T49:R32
110193,29,313,242639,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-242639\tc-1-313-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,6,44,14,3,33,SUCCESS,0,0,1,1,7,7,TIED,3,T14:R5 T28:R11 T38:R13 T46:R33 T49:R27 T61:R56,T14:R83 T28:R55 T38:R75 T46:R77 T49:R61 T61:R32
110193,29,1558,243484,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-243484\tc-1-1558-vs-489.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,7,33,16,3,36,SUCCESS,0,0,1,1,6,6,TIED,1,T15:R11 T29:R15 T40:R13 T43:R27 T54:R35,T15:R55 T29:R51 T40:R31 T43:R39 T54:R53
110193,29,1558,244327,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-244327\tc-1-1558-vs-336.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,18,44,,,31,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T25:R4 T35:R11 T39:R13 T49:R18 T52:R33 T62:R32,T25:R70 T35:R75 T39:R77 T49:R84 T52:R55 T62:R56
110193,29,1558,244751,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-244751\tc-1-1558-vs-138.log,W,"200 days elapsed, HQ hp 30 vs 25",1,7,45,12,5,35,SUCCESS,0,0,1,1,7,8,BEHIND,0,T7:R18 T18:R15 T30:R20 T35:R38 T43:R25 T46:R33,T7:R45 T22:R52 T28:R57 T37:R70 T41:R72 T48:R75 T51:R65
110193,30,1558,249467,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-249467\tc-1-1558-vs-1554.log,W,"200 days elapsed, HQ hp 25 vs 20",1,7,42,12,4,34,SUCCESS,0,0,1,1,8,9,BEHIND,0,T7:R35 T18:R5 T30:R8 T35:R9 T42:R22 T46:R21 T54:R36,T7:R42 T22:R49 T28:R48 T37:R62 T41:R76 T48:R79 T51:R63 T57:R75
110193,30,988,250323,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-250323\tc-1-988-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",1,7,38,25,6,48,SUCCESS,0,0,1,1,7,7,TIED,1,T15:R4 T29:R24 T40:R12 T43:R16 T54:R19 T57:R25,T15:R72 T29:R52 T40:R57 T43:R60 T54:R64 T57:R51
110193,30,1558,251192,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-251192\tc-1-1558-vs-1620.log,W,"200 days elapsed, HQ hp 30 vs 25",1,18,47,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T24:R10 T34:R22 T42:R6 T45:R16 T55:R34 T58:R55,T24:R72 T34:R84 T42:R78 T45:R88 T55:R60 T58:R39
110193,30,489,251618,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-251618\tc-1-489-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,45,8,2,17,FAILURE_RELEASED,,,1,1,7,7,TIED,1,T14:R2 T27:R19 T38:R16 T42:R24 T54:R20 T55:R33,T14:R71 T27:R88 T38:R66 T42:R74 T54:R57 T55:R70
110193,30,1558,252917,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-252917\tc-1-1558-vs-1099.log,D,"200 days elapsed, HQ hp tied at 10 -> draw",1,6,31,12,5,36,SUCCESS,0,0,1,1,4,4,TIED,1,T6:R27 T18:R22 T26:R17,T6:R31 T18:R36 T26:R41
110193,30,1558,253346,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-253346\tc-1-1558-vs-773.log,W,"200 days elapsed, HQ hp 30 vs 25",1,6,43,14,3,34,SUCCESS,0,0,1,1,7,7,TIED,1,T14:R5 T27:R12 T38:R24 T42:R49 T54:R29 T56:R35,T14:R74 T27:R81 T38:R62 T42:R37 T54:R57 T56:R51
110193,30,1558,254666,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-254666\tc-1-1558-vs-1165.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,34,8,2,17,FAILURE_RELEASED,,,1,1,6,6,TIED,1,T14:R15 T28:R12 T39:R20 T42:R27 T53:R29,T14:R53 T28:R56 T39:R39 T42:R41 T53:R48
110193,30,1558,256379,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-256379\tc-1-1558-vs-1054.log,W,"200 days elapsed, HQ hp 30 vs 25",1,7,47,12,5,35,SUCCESS,0,0,1,1,8,7,AHEAD,0,T7:R28 T18:R5 T30:R39 T35:R24 T44:R45 T48:R54 T51:R40,T7:R47 T22:R55 T28:R49 T37:R89 T41:R66 T50:R70
110496,14,217,118863,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-118863\tc-1-217-vs-1558.log,W,B's HQ destroyed on day 170,1,6,25,20,5,39,SUCCESS,0,0,1,1,4,4,TIED,1,T16:R17 T30:R21 T40:R27,T16:R23 T30:R29 T40:R33
110496,14,29,121757,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-121757\tc-1-29-vs-1558.log,W,B's HQ destroyed on day 181,1,7,35,16,3,36,SUCCESS,0,0,1,1,5,5,TIED,1,T16:R19 T30:R25 T40:R28 T44:R6,T16:R51 T30:R42 T40:R45 T44:R64
110496,14,1095,122092,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-122092\tc-1-1095-vs-1558.log,D,"200 days elapsed, HQ hp tied at 10 -> draw",1,7,48,12,4,19,FAILURE_RELEASED,,,1,1,6,6,TIED,3,T7:R45 T18:R16 T30:R17 T35:R23 T41:R37,T7:R48 T18:R67 T30:R73 T35:R53 T41:R74
110496,14,1281,122747,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-122747\tc-1-1281-vs-1558.log,D,"200 days elapsed, HQ hp tied at 10 -> draw",1,18,38,,,30,NO_LAUNCH_RELEASED,,,2,2,6,6,TIED,1,T25:R2 T34:R10 T43:R12 T47:R44,T25:R66 T34:R74 T43:R64 T46:R58
110496,14,411,123047,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-123047\tc-1-411-vs-1558.log,W,B's HQ destroyed on day 169,1,7,28,14,4,34,SUCCESS,0,0,1,1,5,6,BEHIND,0,T7:R14 T23:R15 T29:R10 T36:R30,T7:R28 T19:R26 T28:R41 T37:R42 T41:R46
110496,15,423,126678,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-126678\tc-1-423-vs-1558.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,18,51,,,33,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,1,T24:R8 T35:R13 T39:R22 T51:R39 T53:R49 T56:R45,T24:R94 T35:R80 T39:R89 T51:R53 T53:R63 T56:R57
110496,15,1007,127106,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-127106\tc-1-1007-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,18,43,,,31,NO_LAUNCH_RESOLVED,0,0,2,2,7,7,TIED,1,T25:R3 T34:R8 T44:R12 T46:R32 T58:R30,T25:R78 T34:R83 T44:R54 T46:R74 T58:R56
110496,15,939,128746,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-128746\tc-1-939-vs-1558.log,W,B's HQ destroyed on day 175,1,6,40,14,3,34,SUCCESS,0,0,1,1,6,6,TIED,1,T14:R5 T27:R25 T38:R4 T42:R16 T54:R48,T14:R55 T27:R75 T38:R76 T42:R32 T54:R64
110496,15,353,130335,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-130335\tc-1-353-vs-1558.log,D,"200 days elapsed, HQ hp tied at 10 -> draw",1,6,29,20,5,39,SUCCESS,0,0,1,1,3,3,TIED,3,T13:R4 T28:R15,T13:R54 T28:R43
110496,15,188,130976,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-130976\tc-1-188-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,6,31,14,3,32,FAILURE_RELEASED,,,1,1,5,5,TIED,1,T14:R9 T28:R12 T38:R26 T47:R21,T14:R53 T28:R36 T38:R50 T47:R41
110496,15,1256,131333,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-131333\tc-1-1256-vs-1558.log,W,B's HQ destroyed on day 138,1,6,25,12,5,32,SUCCESS,0,0,1,1,4,4,TIED,1,T6:R30 T22:R8 T28:R17,T6:R25 T22:R42 T28:R33
110496,16,289,132535,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-132535\tc-1-289-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,36,14,3,32,FAILURE_RELEASED,,,1,1,6,6,TIED,1,T14:R4 T29:R16 T39:R24 T43:R10 T55:R52,T14:R68 T29:R48 T39:R56 T43:R62 T55:R20
110496,16,1245,133784,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-133784\tc-1-1245-vs-1558.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,6,47,14,3,30,SUCCESS,0,0,1,1,8,8,TIED,1,T15:R15 T28:R18 T39:R19 T43:R21 T54:R22 T57:R41 T60:R39,T15:R76 T28:R79 T39:R73 T43:R75 T54:R72 T57:R53 T60:R55
110496,16,36,134846,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-134846\tc-1-36-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,7,28,25,6,48,SUCCESS,0,0,1,1,5,5,TIED,1,T15:R6 T30:R10 T40:R18 T44:R35,T15:R50 T30:R38 T40:R46 T44:R21
110496,16,1365,135514,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-135514\tc-1-1365-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,27,14,3,32,FAILURE_RELEASED,,,1,1,5,5,TIED,1,T14:R9 T28:R18 T39:R19 T43:R7,T14:R45 T28:R36 T39:R35 T43:R47
110496,16,333,136186,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-136186\tc-1-333-vs-1558.log,D,"200 days elapsed, HQ hp tied at 15 -> draw",1,18,50,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,3,T24:R2 T34:R13 T42:R22 T45:R27 T55:R33 T57:R23,T24:R87 T34:R98 T42:R78 T45:R67 T55:R73 T57:R77
110496,16,418,136473,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-136473\tc-1-418-vs-1558.log,W,B's HQ destroyed on day 193,1,7,31,24,6,46,SUCCESS,0,0,1,1,5,5,TIED,1,T15:R16 T29:R13 T40:R29 T43:R15,T15:R46 T29:R49 T40:R33 T43:R47
110496,16,1012,137142,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-137142\tc-1-1012-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,6,47,12,5,34,SUCCESS,0,0,1,1,7,8,BEHIND,0,T6:R35 T18:R3 T26:R7 T33:R19 T41:R22 T44:R31,T6:R47 T18:R72 T29:R75 T34:R63 T42:R87 T45:R91 T52:R59
110496,16,1248,138111,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-138111\tc-1-1248-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,34,20,5,40,SUCCESS,0,0,1,1,6,6,TIED,1,T13:R6 T28:R13 T38:R19 T42:R20 T54:R32,T13:R62 T28:R49 T38:R55 T42:R48 T54:R36
110496,17,865,140036,D:\github\2026-NYPC\summission_result\tournament\Pretest #17\battle-140036\tc-1-865-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,50,14,3,32,FAILURE_RELEASED,,,1,1,8,8,TIED,1,T15:R20 T28:R22 T39:R42 T43:R44 T54:R23 T56:R26 T59:R51,T15:R78 T28:R80 T39:R56 T43:R58 T54:R49 T56:R74 T59:R77
110496,17,1558,142881,D:\github\2026-NYPC\summission_result\tournament\Pretest #17\battle-142881\tc-1-1558-vs-1222.log,W,B's HQ destroyed on day 181,1,6,42,14,3,33,SUCCESS,0,0,1,1,7,7,TIED,3,T14:R7 T28:R13 T38:R20 T47:R16 T50:R25 T60:R43,T14:R77 T28:R64 T38:R71 T47:R68 T50:R41 T60:R59
110496,17,1558,145525,D:\github\2026-NYPC\summission_result\tournament\Pretest #17\battle-145525\tc-1-1558-vs-332.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,6,31,14,3,30,SUCCESS,0,0,1,1,4,4,TIED,3,T15:R14 T28:R16 T38:R18,T15:R44 T28:R46 T38:R48
110496,18,1558,145923,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-145923\tc-1-1558-vs-1183.log,W,B's HQ destroyed on day 164,1,18,54,25,4,38,SUCCESS,0,0,2,2,8,8,TIED,3,T18:R48 T27:R17 T36:R22 T40:R26 T48:R19 T50:R52,T18:R54 T30:R80 T35:R76 T40:R85 T49:R50 T50:R83
110496,18,1558,146254,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-146254\tc-1-1558-vs-940.log,W,"200 days elapsed, HQ hp 25 vs 20",1,7,35,25,6,48,SUCCESS,0,0,1,1,6,6,TIED,1,T15:R2 T29:R17 T40:R19 T43:R29 T54:R38,T15:R68 T29:R53 T40:R32 T43:R41 T54:R51
110496,18,1558,146914,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-146914\tc-1-1558-vs-670.log,W,B's HQ destroyed on day 190,1,6,30,12,5,34,SUCCESS,0,0,1,1,5,6,BEHIND,0,T6:R26 T18:R4 T26:R6 T33:R19,T6:R30 T22:R54 T28:R41 T35:R56 T42:R34
110496,18,640,148191,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-148191\tc-1-640-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,18,34,,,20,NO_LAUNCH_RELEASED,,,2,2,6,6,TIED,1,T24:R6 T35:R18 T39:R15 T50:R32,T24:R62 T35:R50 T39:R53 T50:R36
110496,18,759,152031,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-152031\tc-1-759-vs-1558.log,W,"200 days elapsed, HQ hp 20 vs 19",1,6,36,20,5,39,SUCCESS,0,0,1,1,5,5,TIED,1,T14:R4 T27:R13 T38:R21 T42:R27,T14:R59 T27:R68 T38:R51 T42:R45
110496,19,1558,153099,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-153099\tc-1-1558-vs-301.log,W,"200 days elapsed, HQ hp 30 vs 25",1,6,44,,,7,NO_LAUNCH_RELEASED,,,1,1,8,8,TIED,1,T14:R10 T28:R7 T38:R17 T47:R13 T49:R30 T60:R31 T61:R41,T14:R78 T28:R71 T38:R81 T47:R58 T49:R75 T60:R47 T61:R57
110496,19,1558,155212,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-155212\tc-1-1558-vs-1255.log,W,"200 days elapsed, HQ hp 25 vs 20",1,6,45,14,3,31,SUCCESS,0,0,1,1,8,8,TIED,1,T15:R5 T28:R7 T38:R26 T46:R36 T49:R48 T60:R18 T61:R47,T15:R54 T28:R64 T38:R83 T46:R85 T49:R42 T60:R43 T61:R72
110496,19,1558,156273,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-156273\tc-1-1558-vs-1150.log,W,B's HQ destroyed on day 165,1,7,25,24,5,45,SUCCESS,0,0,1,1,3,3,TIED,3,T15:R3 T29:R10,T15:R47 T29:R40
110496,19,1010,156612,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-156612\tc-1-1010-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,18,38,,,31,NO_LAUNCH_RESOLVED,0,0,2,2,6,6,TIED,3,T25:R9 T35:R10 T43:R17 T47:R24,T25:R59 T35:R66 T43:R67 T47:R52
110496,19,697,156956,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-156956\tc-1-697-vs-1558.log,W,"200 days elapsed, HQ hp 20 vs 15",1,18,42,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,6,6,TIED,1,T23:R2 T33:R6 T44:R30 T47:R39,T23:R82 T33:R78 T44:R54 T47:R45
110496,19,809,157677,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-157677\tc-1-809-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",1,6,54,12,5,36,SUCCESS,0,0,1,1,9,8,AHEAD,0,T6:R33 T18:R12 T26:R17 T35:R28 T39:R22 T47:R32 T50:R48 T53:R60,T6:R54 T22:R75 T28:R76 T37:R80 T41:R91 T47:R86 T50:R96
110496,19,618,158398,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-158398\tc-1-618-vs-1558.log,W,B's HQ destroyed on day 153,1,6,33,20,5,40,SUCCESS,0,0,1,1,4,4,TIED,3,T14:R5 T27:R16 T38:R25,T14:R50 T27:R61 T38:R41
110496,19,1126,158746,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-158746\tc-1-1126-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,18,38,,,31,NO_LAUNCH_RESOLVED,0,0,2,2,6,6,TIED,1,T23:R2 T34:R8 T43:R14 T45:R26,T23:R74 T34:R68 T43:R50 T45:R62
110496,19,184,159451,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-159451\tc-1-184-vs-1558.log,D,"200 days elapsed, HQ hp tied at 10 -> draw",1,6,37,12,5,36,SUCCESS,0,0,1,1,7,8,BEHIND,0,T6:R40 T18:R4 T26:R15 T35:R20 T39:R26 T47:R29,T6:R37 T18:R70 T29:R34 T34:R48 T42:R54 T45:R59 T52:R45
110496,20,1558,161625,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-161625\tc-1-1558-vs-1032.log,W,"200 days elapsed, HQ hp 25 vs 20",1,7,30,25,6,48,SUCCESS,0,0,1,1,5,5,TIED,1,T15:R11 T30:R14 T40:R23 T44:R29,T15:R49 T30:R37 T40:R46 T44:R31
110496,20,1558,162344,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-162344\tc-1-1558-vs-562.log,W,B's HQ destroyed on day 129,1,7,25,16,3,36,SUCCESS,0,0,1,1,3,3,TIED,3,T15:R1 T29:R13,T15:R49 T29:R37
110496,20,1558,165232,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-165232\tc-1-1558-vs-109.log,L,"200 days elapsed, HQ hp 15 vs 25",1,18,48,,,30,NO_LAUNCH_RESOLVED,0,0,2,2,8,8,TIED,3,T23:R1 T33:R4 T42:R14 T45:R23 T54:R32 T57:R43,T23:R95 T33:R92 T42:R73 T45:R82 T54:R64 T57:R53
